goodreads_book_id,tag_id,count
903,1773,29
903,2059,82
903,2488,15
903,2715,274
903,2717,19
930,14,81
930,50,1191
930,52,8233
930,96,87
930,179,352
930,214,206
930,223,79
930,353,90
930,437,240
930,467,1434
930,512,116
930,544,827
930,626,332
930,749,386
930,1088,162
930,1225,78
930,1239,9509
930,1392,166
930,1501,323
930,1502,439
930,1592,514
930,1657,192
930,1761,197
930,1773,875
930,1935,80
930,2059,80
930,2692,167
930,2710,85
952,14,4
952,50,18
952,353,9
952,441,32
952,449,107
952,516,4
952,568,12
952,790,21
952,870,8
952,926,12
952,934,14
952,1007,13
952,1350,11
952,1437,8
952,1555,17
952,1740,23
952,1761,98
952,1764,42
952,1872,17
952,2011,4
952,2081,43
952,2209,33
952,2479,3
960,14,83
960,41,539
960,50,1147
960,52,9364
960,53,973
960,96,109
960,171,80
960,467,87
960,526,277
960,541,237
960,544,795
960,598,1180
960,689,6646
960,749,161
960,945,322
960,1007,568
960,1239,1236
960,1502,153
960,1645,86
960,1657,190
960,1688,97
960,1773,378
960,1935,94
960,2025,6851
960,2059,74
968,10,119
968,14,102
968,41,591
968,50,1648
968,52,13725
968,53,1244
968,96,139
968,171,242
968,467,227
968,526,101
968,541,285
968,544,1177
968,598,350
968,689,1372
968,749,202
968,945,379
968,1007,772
968,1239,2082
968,1502,264
968,1657,166
968,1773,1641
968,1935,162
968,2025,7998
968,2059,117
976,41,311
976,50,277
976,52,3201
976,53,384
976,96,38
976,160,44
976,526,632
976,541,128
976,544,206
976,598,430
976,689,1894
976,749,58
976,945,52
976,1239,33
976,1502,39
976,1773,408
976,1926,79
976,2025,3307
998,14,11
998,50,7
998,366,584
998,526,7
998,786,116
998,790,7
998,834,12
998,999,563
998,1000,6
998,1164,6
998,1350,7
998,1675,10
998,1740,33
998,1761,602
998,1764,221
998,1872,86
998,1880,7
998,2209,280
998,2316,7
998,2322,15
1005,14,20
1005,366,204
1005,467,70
1005,786,31
1005,790,27
1005,834,66
1005,870,29
1005,999,279
1005,1350,61
1005,1675,75
1005,1761,49
1005,1764,153
1005,1872,458
1005,1981,11
1005,2209,311
1005,2210,12
1032,214,141
1032,366,247
1032,516,2
1032,786,9
1032,790,3
1032,834,15
1032,999,16
1032,1239,7
1032,1350,4
1032,1592,21
1032,1733,5
1032,1740,5
1032,1761,94
1032,1764,36
1032,1872,5
1032,1874,11
1032,1880,4
1032,1926,30
1032,2209,33
1052,14,10
1052,52,101
1052,366,556
1052,467,73
1052,786,101
1052,790,7
1052,834,25
1052,870,10
1052,999,437
1052,1000,8
1052,1164,8
1052,1239,23
1052,1350,20
1052,1675,26
1052,1740,28
1052,1761,287
1052,1764,88
1052,1872,135
1052,1880,50
1052,2209,407
1067,3,33
1067,14,35
1067,50,51
1067,52,67
1067,96,788
1067,214,125
1067,223,209
1067,467,25
1067,1239,5088
1067,1628,200
1067,1761,1920
1067,1763,15
1067,1764,806
1067,1866,23
1067,1926,135
1067,2105,54
1067,2106,161
1067,2607,114
1078,2,27
1078,14,33
1078,50,220
1078,52,105
1078,96,103
1078,179,135
1078,445,77
1078,467,224
1078,479,104
1078,626,85
1078,749,36
1078,776,26
1078,934,58
1078,1501,39
1078,1502,349
1078,1657,41
1078,1773,319
1078,2692,35
1078,2715,31
1097,14,32
1097,50,131
1097,52,20
1097,366,88
1097,526,135
1097,542,17
1097,544,18
1097,554,43
1097,626,97
1097,627,48
1097,786,97
1097,790,17
1097,835,37
1097,1023,1476
1097,1090,36
1097,1225,36
1097,1239,169
1097,1340,18
1097,1401,64
1097,1740,24
1097,1761,3640
1097,1763,30
1097,1764,1548
1097,1926,281
1097,2316,149
1097,2319,55
1097,2322,273
1103,8,50
1103,14,41
1103,50,454
1103,52,2495
1103,179,401
1103,437,128
1103,445,137
1103,512,69
1103,544,143
1103,626,173
1103,749,68
1103,934,42
1103,1054,181
1103,1239,4224
1103,1501,104
1103,1502,97
1103,1682,43
1103,1773,240
1103,2081,29
1103,2692,148
1103,2715,27
1110,41,14
1110,50,59
1110,52,191
1110,53,14
1110,99,16
1110,544,39
1110,598,151
1110,689,387
1110,749,23
1110,867,44
1110,885,18
1110,1269,20
1110,1368,16
1110,1474,43
1110,1481,304
1110,1688,23
1110,1773,83
1110,1926,10
1110,1927,9
1110,1935,10
1110,2025,592
1110,2349,10
1171,14,22
1171,52,42
1171,214,128
1171,366,360
1171,626,10
1171,786,151
1171,999,271
1171,1000,8
1171,1067,11
1171,1239,113
1171,1279,8
1171,1281,7
1171,1401,12
1171,1592,45
1171,1761,238
1171,1763,7
1171,1764,80
1171,1926,19
1171,2316,7
1191,50,1
1191,52,1
1191,229,2
1191,548,21
1191,549,373
1191,551,4
1191,553,4
1191,554,110
1191,555,10
1191,623,2
1191,934,1
1191,1023,45
1191,1761,25
1191,1764,9
1192,10,2
1192,229,4
1192,548,63
1192,549,688
1192,551,6
1192,553,5
1192,554,233
1192,555,22
1192,623,3
1192,1023,109
1192,1340,2
1192,1761,64
1192,1764,25
1202,10,43
1202,14,67
1202,30,45
1202,50,197
1202,52,41
1202,257,125
1202,366,291
1202,526,878
1202,544,42
1202,626,147
1202,786,346
1202,790,133
1202,871,82
1202,999,268
1202,1090,48
1202,1239,91
1202,1279,45
1202,1572,58
1202,1740,581
1202,1761,623
1202,1763,50
1202,1764,2959
1202,1821,38
1202,1880,106
1202,1926,378
1202,1934,54
1202,2209,58
1202,2316,290
1202,2319,93
1202,2322,513
1232,10,71
1232,14,196
1232,50,529
1232,52,4560
1232,53,104
1232,467,144
1232,512,102
1232,544,441
1232,598,106
1232,689,2860
1232,749,143
1232,945,1171
1232,1145,448
1232,1239,3736
1232,1501,330
1232,1502,337
1232,1773,489
1232,2025,541
1232,2125,75
1232,2340,595
1241,14,67
1241,44,87
1241,50,79
1241,52,222
1241,77,22
1241,214,500
1241,285,19
1241,544,158
1241,749,37
1241,754,91
1241,1502,29
1241,1592,314
1241,1598,88
1241,1657,15
1241,1740,116
1241,1761,717
1241,1764,57
1241,1773,80
1241,2011,16
1241,2059,18
1274,14,32
1274,50,19
1274,52,21
1274,145,11
1274,148,12
1274,353,23
1274,437,23
1274,467,13
1274,516,34
1274,544,11
1274,790,11
1274,934,20
1274,1089,13
1274,1350,15
1274,1555,89
1274,1740,563
1274,1761,1038
1274,1764,261
1274,1872,98
1274,1880,56
1274,2011,22
1274,2081,378
1274,2209,918
1274,2322,39
1274,2692,18
1295,50,110
1295,52,378
1295,53,189
1295,129,59
1295,437,22
1295,467,279
1295,526,81
1295,544,25
1295,840,39
1295,945,92
1295,1239,1118
1295,1502,59
1295,1773,173
1295,1957,42
1295,2125,22
1295,2348,20
1295,2440,52
1295,2692,35
1295,2715,46
1301,14,18
1301,50,16
1301,52,23
1301,214,126
1301,257,11
1301,366,141
1301,526,35
1301,544,9
1301,651,10
1301,786,66
1301,999,37
1301,1090,15
1301,1239,95
1301,1401,27
1301,1572,14
1301,1592,22
1301,1740,13
1301,1761,397
1301,1764,201
1301,2322,12
1301,2357,488
1301,2358,28
1301,2396,12
1303,14,21
1303,214,14
1303,223,17
1303,366,502
1303,467,14
1303,526,13
1303,786,15
1303,834,16
1303,873,12
1303,1164,16
1303,1239,175
1303,1350,10
1303,1479,12
1303,1740,397
1303,1761,591
1303,1764,148
1303,1872,104
1303,1874,12
1303,1880,252
1303,1926,157
1303,1951,59
1303,2081,10
1303,2209,459
1303,2316,23
1303,2322,13
1303,2396,116
1305,14,10
1305,41,15
1305,50,8
1305,52,505
1305,53,15
1305,110,111
1305,133,10
1305,223,155
1305,467,29
1305,840,13
1305,945,39
1305,1153,15
1305,1239,935
1305,1502,35
1305,1628,201
1305,1761,36
1305,1764,7
1305,1773,47
1305,1774,8
1305,1880,6
1305,2342,10
1305,2516,16
1307,50,14
1307,52,94
1307,53,10
1307,353,4
1307,526,51
1307,658,4
1307,746,20
1307,840,60
1307,945,289
1307,1225,40
1307,1773,14
1307,2231,11
1307,2453,5
1319,14,21
1319,52,12
1319,171,304
1319,366,247
1319,482,10
1319,592,11
1319,834,16
1319,870,38
1319,871,13
1319,1164,19
1319,1350,33
1319,1675,20
1319,1740,160
1319,1761,209
1319,1764,337
1319,1872,173
1319,1880,62
1319,1981,13
1319,2209,551
1319,2705,636
1362,14,15
1362,50,10
1362,52,32
1362,110,426
1362,129,16
1362,133,47
1362,223,25
1362,467,1199
1362,794,16
1362,878,14
1362,1151,20
1362,1153,198
1362,1237,34
1362,1239,2087
1362,1502,64
1362,1701,50
1362,1761,524
1362,1764,160
1362,1869,9
1362,1880,45
1362,1926,20
1362,2528,22
1362,2660,13
1362,2700,20
1371,14,68
1371,50,143
1371,52,2132
1371,53,213
1371,110,623
1371,133,104
1371,223,304
1371,467,10918
1371,749,45
1371,840,615
1371,945,546
1371,1153,577
1371,1225,101
1371,1239,1275
1371,1501,48
1371,1502,857
1371,1701,1345
1371,1761,56
1371,1773,97
1371,1880,78
1371,1913,2823
1375,50,16
1375,52,281
1375,53,40
1375,110,59
1375,133,17
1375,223,17
1375,467,1320
1375,749,7
1375,840,54
1375,945,91
1375,1007,6
1375,1153,52
1375,1225,23
1375,1239,151
1375,1501,6
1375,1502,113
1375,1701,156
1375,1761,13
1375,1773,27
1375,1880,14
1375,1913,247
1375,2430,6
1375,2700,6
1381,50,345
1381,52,3729
1381,53,680
1381,110,723
1381,133,118
1381,223,79
1381,467,17726
1381,749,73
1381,840,790
1381,945,1271
1381,1153,714
1381,1225,385
1381,1239,1363
1381,1501,162
1381,1502,1188
1381,1701,1956
1381,1761,80
1381,1773,160
1381,1880,98
1381,1904,63
1381,1913,3418
1381,2528,70
1420,50,319
1420,52,3145
1420,349,93
1420,350,429
1420,467,16640
1420,480,69
1420,658,83
1420,749,2510
1420,829,298
1420,945,71
1420,1105,114
1420,1225,601
1420,1239,554
1420,1501,98
1420,1502,1098
1420,1688,86
1420,1773,104
1420,1904,6984
1420,1913,612
1420,2086,99
1420,2102,76
1420,2506,317
1420,2507,770
1420,2541,427
1426,50,11
1426,52,19
1426,467,5
1426,544,26
1426,861,6
1426,870,177
1426,945,24
1426,1007,26
1426,1350,54
1426,1466,9
1426,1502,15
1426,1714,4
1426,1740,5
1426,1743,5
1426,1761,12
1426,1764,12
1426,1773,54
1426,1872,13
1426,1880,134
1426,2209,74
1426,2263,4
1427,14,18
1427,50,40
1427,52,146
1427,53,8
1427,353,30
1427,467,14
1427,544,92
1427,689,9
1427,749,19
1427,829,9
1427,870,132
1427,945,22
1427,1007,11
1427,1350,53
1427,1466,34
1427,1501,11
1427,1502,8
1427,1555,10
1427,1657,10
1427,1740,7
1427,1773,214
1427,1880,143
1427,2059,8
1427,2081,12
1427,2125,15
1427,2209,8
1427,2340,9
1427,2528,11
1428,14,10
1428,50,56
1428,52,644
1428,53,8
1428,353,47
1428,467,15
1428,544,112
1428,749,29
1428,870,188
1428,945,29
1428,1007,40
1428,1350,74
1428,1466,44
1428,1501,27
1428,1502,61
1428,1714,8
1428,1773,249
1428,1880,147
1428,2125,10
1428,2209,14
1428,2340,8
1430,14,12
1430,50,112
1430,52,877
1430,353,31
1430,467,27
1430,544,202
1430,749,46
1430,829,13
1430,852,15
1430,853,17
1430,870,107
1430,1350,46
1430,1466,74
1430,1501,14
1430,1502,68
1430,1714,12
1430,1773,326
1430,1880,144
1430,1995,12
1430,2059,14
1430,2125,15
1430,2223,18
1430,2226,29
1430,2340,15
1430,2700,12
1431,14,42
1431,50,129
1431,52,48
1431,467,69
1431,658,37
1431,689,20
1431,749,118
1431,870,79
1431,945,16
1431,1350,93
1431,1466,79
1431,1501,54
1431,1502,118
1431,1598,80
1431,1657,18
1431,1714,16
1431,1740,165
1431,1773,428
1431,1880,32
1431,2125,37
1431,2209,26
1431,2715,22
1519,30,10
1519,50,16
1519,52,243
1519,110,275
1519,133,37
1519,467,1391
1519,479,22
1519,749,435
1519,945,19
1519,1151,16
1519,1153,255
1519,1225,9
1519,1239,84
1519,1502,135
1519,1701,209
1519,1880,22
1519,1904,736
1519,1913,127
1519,2506,53
1519,2507,124
1519,2541,68
1519,2660,13
1519,2700,9
1524,30,4
1524,50,4
1524,52,59
1524,110,60
1524,133,13
1524,467,421
1524,749,124
1524,790,3
1524,945,10
1524,1151,3
1524,1153,87
1524,1225,5
1524,1239,31
1524,1277,3
1524,1502,35
1524,1688,3
1524,1701,57
1524,1880,8
1524,1904,275
1524,1913,16
1524,2506,15
1524,2507,52
1524,2541,22
1540,30,11
1540,50,25
1540,52,355
1540,110,188
1540,133,27
1540,467,1742
1540,749,494
1540,945,25
1540,1151,11
1540,1153,217
1540,1225,55
1540,1239,101
1540,1502,185
1540,1701,193
1540,1761,15
1540,1880,51
1540,1904,869
1540,1913,89
1540,2506,48
1540,2507,121
1540,2541,61
1540,2700,13
1554,30,21
1554,50,97
1554,52,716
1554,110,288
1554,133,50
1554,467,469
1554,648,18
1554,749,840
1554,945,65
1554,1151,20
1554,1153,341
1554,1225,199
1554,1239,208
1554,1323,17
1554,1501,17
1554,1502,273
1554,1701,318
1554,1740,19
1554,1880,58
1554,1904,73
1554,1913,117
1554,2506,109
1554,2541,159
1554,2660,16
1554,2700,17
1591,50,26
1591,52,194
1591,110,120
1591,133,14
1591,223,30
1591,233,29
1591,384,5
1591,467,257
1591,479,410
1591,505,58
1591,749,294
1591,966,59
1591,969,19
1591,1067,10
1591,1151,9
1591,1153,133
1591,1225,16
1591,1239,55
1591,1279,103
1591,1281,20
1591,1502,68
1591,1880,15
1591,1913,35
1591,1926,7
1591,2166,23
1591,2226,12
1591,2506,50
1591,2507,72
1591,2692,16
1591,2700,6
1617,50,313
1617,52,772
1617,214,1890
1617,223,131
1617,267,107
1617,285,75
1617,467,4586
1617,544,69
1617,658,70
1617,1007,146
1617,1094,90
1617,1225,359
1617,1239,4686
1617,1253,187
1617,1269,75
1617,1398,310
1617,1407,133
1617,1502,412
1617,1592,1599
1617,1761,5705
1617,1764,2742
1617,1773,128
1617,1880,68
1617,2440,123
1617,2700,572
1617,2707,271
1617,2710,716
1617,2715,315
1618,50,84
1618,52,1149
1618,233,45
1618,267,166
1618,467,310
1618,512,30
1618,544,105
1618,598,31
1618,689,188
1618,709,28
1618,1437,34
1618,1501,56
1618,1502,62
1618,1598,84
1618,1714,39
1618,1740,41
1618,1773,131
1618,1935,53
1618,2025,31
1618,2059,53
1618,2081,30
1618,2479,29
1618,2715,380
1622,50,250
1622,52,1815
1622,349,82
1622,350,280
1622,353,55
1622,467,11428
1622,479,98
1622,505,327
1622,749,1584
1622,829,206
1622,921,49
1622,922,74
1622,924,118
1622,945,1522
1622,1067,71
1622,1225,211
1622,1239,163
1622,1279,276
1622,1281,76
1622,1501,48
1622,1502,606
1622,1701,64
1622,1773,46
1622,1904,5185
1622,1913,592
1622,2086,63
1622,2506,242
1622,2507,556
1624,2,7
1624,14,16
1624,50,12
1624,52,24
1624,53,133
1624,58,9
1624,212,7
1624,214,588
1624,220,74
1624,285,18
1624,467,52
1624,497,6
1624,627,8
1624,907,7
1624,966,8
1624,1019,10
1624,1115,6
1624,1239,157
1624,1271,7
1624,1502,12
1624,1592,555
1624,1721,6
1624,1761,501
1624,1764,257
1624,2403,6
1624,2528,168
1624,2692,37
1625,50,102
1625,52,778
1625,349,54
1625,350,153
1625,353,19
1625,467,5008
1625,505,191
1625,749,999
1625,829,105
1625,945,25
1625,1067,33
1625,1225,65
1625,1239,115
1625,1279,170
1625,1281,53
1625,1501,22
1625,1502,293
1625,1904,2946
1625,1913,278
1625,2086,54
1625,2506,145
1625,2507,291
1627,50,121
1627,52,663
1627,96,36
1627,353,39
1627,467,45
1627,544,111
1627,583,34
1627,749,36
1627,1053,10
1627,1085,644
1627,1122,100
1627,1123,24
1627,1239,52
1627,1501,43
1627,1502,35
1627,1522,137
1627,1652,60
1627,1773,29
1627,1775,51
1627,2038,76
1627,2059,15
1627,2081,11
1627,2263,460
1627,2660,98
1627,2692,13
1633,14,77
1633,50,19
1633,366,135
1633,790,31
1633,834,20
1633,1164,27
1633,1350,14
1633,1479,15
1633,1740,13
1633,1761,124
1633,1764,101
1633,1872,46
1633,1981,14
1633,2209,146
1633,2210,24
1635,14,9
1635,366,528
1635,482,2
1635,526,2
1635,786,4
1635,834,9
1635,888,10
1635,999,3
1635,1675,3
1635,1740,9
1635,1761,31
1635,1764,23
1635,1872,35
1635,2209,41
1635,2396,17
1715,30,15
1715,50,23
1715,52,419
1715,110,287
1715,133,57
1715,467,542
1715,479,21
1715,840,108
1715,945,133
1715,1007,31
1715,1151,21
1715,1153,59
1715,1239,152
1715,1466,99
1715,1502,208
1715,1701,636
1715,1761,19
1715,1773,18
1715,1880,71
1715,1910,18
1715,1911,15
1715,1913,1226
1715,2125,73
1715,2263,43
1715,2660,16
1823,10,8
1823,50,5
1823,52,4
1823,214,13
1823,505,7
1823,541,27
1823,544,6
1823,598,6
1823,626,15
1823,871,28
1823,920,6
1823,1007,33
1823,1067,10
1823,1138,6
1823,1239,24
1823,1279,73
1823,1281,43
1823,1401,50
1823,1592,17
1823,1740,32
1823,1761,646
1823,1763,6
1823,1764,218
1823,1821,6
1823,1880,5
1823,1926,124
1823,1927,4
1823,2263,4
1823,2291,9
1823,2316,24
1823,2319,14
1823,2322,41
1823,2498,8
1823,2528,13
1824,10,5
1824,14,16
1824,50,4
1824,52,35
1824,96,9
1824,121,5
1824,214,11
1824,223,56
1824,505,12
1824,526,18
1824,541,18
1824,544,5
1824,867,12
1824,871,5
1824,920,6
1824,1067,9
1824,1090,5
1824,1147,10
1824,1239,158
1824,1279,57
1824,1281,41
1824,1401,43
1824,1592,5
1824,1628,64
1824,1740,69
1824,1761,586
1824,1764,184
1824,1773,7
1824,1846,23
1824,1926,85
1824,2291,12
1824,2316,5
1824,2319,4
1824,2322,7
1824,2349,4
1824,2430,4
1842,14,138
1842,30,46
1842,50,42
1842,52,40
1842,129,247
1842,223,78
1842,366,29
1842,463,41
1842,467,62
1842,526,512
1842,626,32
1842,783,36
1842,786,68
1842,790,65
1842,883,33
1842,1090,79
1842,1239,1866
1842,1277,26
1842,1359,26
1842,1628,37
1842,1721,30
1842,1761,1491
1842,1764,575
1842,1926,126
1842,1927,31
1842,1934,28
1842,1935,103
1842,2155,30
1842,2316,90
1842,2319,113
1842,2322,87
1842,2700,60
1845,14,61
1845,50,270
1845,52,370
1845,53,1164
1845,74,234
1845,96,53
1845,214,2676
1845,285,43
1845,467,519
1845,512,46
1845,544,140
1845,658,48
1845,835,62
1845,907,42
1845,1225,76
1845,1239,164
1845,1350,43
1845,1401,97
1845,1502,91
1845,1592,679
1845,1721,333
1845,1761,6361
1845,1764,2370
1845,1773,120
1845,1880,80
1845,2440,281
1845,2528,1140
1845,2570,57
1845,2674,73
1845,2715,57
1846,14,7
1846,50,7
1846,52,7
1846,53,6
1846,353,5
1846,449,939
1846,526,14
1846,568,7
1846,653,5
1846,694,11
1846,870,228
1846,926,104
1846,934,13
1846,1007,199
1846,1089,5
1846,1130,9
1846,1164,8
1846,1350,29
1846,1555,31
1846,1564,12
1846,1675,5
1846,1740,19
1846,1761,296
1846,1764,98
1846,1872,29
1846,1880,23
1846,1954,6
1846,2081,53
1846,2209,93
1846,2510,54
1848,14,22
1848,50,41
1848,52,206
1848,179,166
1848,212,22
1848,214,1148
1848,223,33
1848,285,24
1848,445,155
1848,467,42
1848,516,40
1848,544,30
1848,626,77
1848,627,24
1848,776,18
1848,934,21
1848,966,21
1848,1237,22
1848,1239,672
1848,1502,35
1848,1592,331
1848,1761,520
1848,1764,373
1848,1773,65
1848,1926,68
1848,2528,22
1848,2692,37
1849,41,23
1849,50,12
1849,52,223
1849,53,8
1849,246,3
1849,541,7
1849,598,35
1849,689,150
1849,867,8
1849,1699,4
1849,1773,14
1849,1779,3
1849,1918,4
1849,1926,7
1849,1927,7
1849,2025,136
1849,2349,6
1849,2498,12
1852,41,64
1852,50,119
1852,52,2967
1852,53,929
1852,74,102
1852,96,307
1852,119,66
1852,121,674
1852,233,96
1852,267,188
1852,441,720
1852,467,7062
1852,479,45
1852,749,42
1852,945,42
1852,1225,49
1852,1239,549
1852,1437,97
1852,1501,66
1852,1502,422
1852,1622,46
1852,1657,40
1852,1721,108
1852,1773,357
1852,2059,68
1852,2440,98
1852,2488,46
1852,2715,679
1852,2717,47
1869,30,15
1869,50,159
1869,96,24
1869,129,22
1869,214,95
1869,233,41
1869,366,64
1869,466,15
1869,544,22
1869,626,68
1869,627,46
1869,786,51
1869,790,15
1869,871,23
1869,966,57
1869,969,28
1869,999,31
1869,1090,45
1869,1225,24
1869,1239,51
1869,1592,164
1869,1740,19
1869,1761,312
1869,1763,25
1869,1764,216
1869,1926,182
1869,1949,144
1869,2316,356
1869,2319,52
1869,2322,144
1869,2692,28
1875,14,10
1875,29,22
1875,30,81
1875,128,7
1875,129,23
1875,467,26
1875,526,6
1875,545,8
1875,605,53
1875,606,16
1875,626,9
1875,627,30
1875,966,44
1875,1051,83
1875,1085,48
1875,1089,134
1875,1239,17
1875,1501,21
1875,1502,6
1875,1740,82
1875,1761,423
1875,1764,177
1875,1880,101
1875,1926,30
1875,1927,15
1875,1942,13
1875,1947,15
1875,1948,6
1875,1951,9
1875,2038,107
1875,2225,7
1875,2226,129
1875,2227,7
1875,2316,37
1875,2319,8
1875,2322,133
1875,2513,11
1875,2692,8
1885,8,872
1885,14,270
1885,50,1461
1885,52,11000
1885,349,236
1885,350,629
1885,353,410
1885,437,505
1885,467,44069
1885,479,1288
1885,749,315
1885,829,369
1885,1225,347
1885,1239,4833
1885,1501,552
1885,1502,2175
1885,1773,1653
1885,2076,485
1885,2130,234
1885,2692,209
1885,2715,223
1897,41,2
1897,50,7
1897,53,188
1897,74,3
1897,126,3
1897,214,23
1897,473,4
1897,526,2
1897,544,3
1897,871,26
1897,907,8
1897,1090,2
1897,1239,13
1897,1401,8
1897,1502,2
1897,1592,27
1897,1677,14
1897,1678,106
1897,1715,3
1897,1721,24
1897,1761,322
1897,1763,2
1897,1764,102
1897,1821,3
1897,1824,5
1897,1825,3
1897,2263,15
1897,2357,29
1897,2440,11
1897,2528,66
1897,2570,8
1897,2674,8
1898,14,24
1898,50,105
1898,53,312
1898,214,442
1898,467,32
1898,544,28
1898,712,27
1898,1090,19
1898,1225,21
1898,1237,23
1898,1239,130
1898,1401,18
1898,1592,439
1898,1677,40
1898,1678,79
1898,1715,21
1898,1721,46
1898,1761,1345
1898,1764,547
1898,1824,33
1898,2025,86
1898,2357,96
1898,2440,83
1898,2528,248
1898,2570,45
1898,2674,24
1911,10,13
1911,14,41
1911,50,14
1911,366,630
1911,526,57
1911,626,32
1911,786,585
1911,790,60
1911,999,23
1911,1068,13
1911,1090,31
1911,1099,15
1911,1239,724
1911,1359,17
1911,1401,12
1911,1761,1572
1911,1763,14
1911,1764,538
1911,1821,11
1911,1880,28
1911,1926,322
1911,1927,25
1911,2209,11
1911,2316,42
1911,2319,29
1911,2322,67
1911,2483,12
1911,2486,85
1911,2700,17
1934,8,438
1934,14,146
1934,50,350
1934,52,5990
1934,96,498
1934,267,666
1934,437,274
1934,441,2694
1934,462,139
1934,467,25260
1934,479,145
1934,512,341
1934,749,195
1934,934,296
1934,1239,3108
1934,1419,120
1934,1437,198
1934,1501,142
1934,1502,839
1934,1622,110
1934,1773,644
1934,2059,165
1934,2488,106
1934,2692,205
1934,2715,2123
1934,2717,114
1953,8,374
1953,14,127
1953,50,411
1953,52,5480
1953,223,105
1953,349,100
1953,350,366
1953,467,19940
1953,749,123
1953,829,175
1953,1051,202
1953,1225,265
1953,1239,3511
1953,1501,301
1953,1502,1200
1953,1773,812
1953,2624,218
1953,2715,78
1990,2,14
1990,8,60
1990,50,7
1990,52,245
1990,349,16
1990,350,33
1990,467,714
1990,505,7
1990,829,27
1990,1239,40
1990,1279,6
1990,1281,5
1990,1501,20
1990,1502,63
1990,1756,8
1990,1773,28
1990,2166,9
1990,2624,60
2002,52,81
2002,53,3
2002,267,39
2002,350,2
2002,441,77
2002,526,3
2002,746,4
2002,945,282
2002,1279,3
2002,1419,3
2002,1420,4
2002,1437,16
2002,1622,6
2002,1773,9
2002,1846,5
2002,2263,5
2002,2413,6
2002,2451,8
2002,2488,6
2002,2683,7
2002,2715,74
2049,2,16
2049,50,10
2049,52,243
2049,96,24
2049,467,66
2049,598,300
2049,689,549
2049,1110,4
2049,1190,47
2049,1191,22
2049,1456,9
2049,1501,7
2049,1502,16
2049,1714,7
2049,1760,188
2049,1773,48
2049,1774,5
2049,1976,8
2049,2025,41
2049,2028,15
2050,2,31
2050,9,7
2050,50,14
2050,52,52
2050,96,45
2050,97,7
2050,467,190
2050,598,182
2050,689,1015
2050,1190,53
2050,1191,27
2050,1239,9
2050,1456,7
2050,1501,8
2050,1760,299
2050,1773,88
2050,2025,95
2050,2028,20
2052,2,73
2052,14,35
2052,50,42
2052,52,20
2052,96,139
2052,97,19
2052,467,189
2052,598,374
2052,689,535
2052,1191,53
2052,1239,31
2052,1502,109
